Latitude,Longitude,Date,Time,Alt,Speed
25.254182,87.044517,06/24/2022,10:33:19,18.60,0.48
25.254184,87.044532,06/24/2022,10:33:21,19.10,1.30
25.254184,87.044540,06/24/2022,10:33:23,19.60,1.69
25.254184,87.044540,06/24/2022,10:33:25,20.50,0.85
25.254180,87.044548,06/24/2022,10:33:27,20.60,2.07
25.254175,87.044563,06/24/2022,10:33:29,20.50,1.83
25.254171,87.044563,06/24/2022,10:33:31,20.50,0.87
25.254167,87.044563,06/24/2022,10:33:33,20.40,1.48
25.254171,87.044563,06/24/2022,10:33:35,20.80,0.43
25.254180,87.044578,06/24/2022,10:33:37,20.30,1.69
25.254184,87.044586,06/24/2022,10:33:39,19.80,1.72
25.254186,87.044593,06/24/2022,10:33:41,20.10,1.41
25.254186,87.044593,06/24/2022,10:33:43,21.00,1.65
25.254186,87.044601,06/24/2022,10:33:45,21.80,1.70
25.254186,87.044609,06/24/2022,10:33:47,21.30,1.91
25.254190,87.044593,06/24/2022,10:33:49,21.80,1.33
25.254198,87.044609,06/24/2022,10:33:51,22.10,1.41
25.254190,87.044593,06/24/2022,10:33:53,21.40,1.22
25.254194,87.044586,06/24/2022,10:33:55,21.70,0.37
25.254201,87.044586,06/24/2022,10:33:57,20.10,1.02
25.254199,87.044601,06/24/2022,10:33:59,19.00,0.17
25.254190,87.044624,06/24/2022,10:34:01,18.30,1.02
25.254186,87.044631,06/24/2022,10:34:03,16.90,1.50
25.254186,87.044639,06/24/2022,10:34:05,16.20,1.43
25.254198,87.044639,06/24/2022,10:34:07,16.30,1.52
25.254203,87.044624,06/24/2022,10:34:09,17.10,1.39
25.254215,87.044616,06/24/2022,10:34:11,17.90,1.67
25.254217,87.044616,06/24/2022,10:34:13,18.40,1.11
25.254217,87.044616,06/24/2022,10:34:15,19.20,1.04
25.254219,87.044624,06/24/2022,10:34:17,19.50,1.22
25.254220,87.044647,06/24/2022,10:34:19,19.70,1.94
25.254228,87.044662,06/24/2022,10:34:21,19.60,2.30
25.254226,87.044715,06/24/2022,10:34:23,19.00,3.11
25.254228,87.044723,06/24/2022,10:34:25,18.80,2.57
25.254226,87.044723,06/24/2022,10:34:27,18.30,2.26
25.254209,87.044738,06/24/2022,10:34:29,17.00,3.61
25.254199,87.044731,06/24/2022,10:34:31,16.20,3.24
25.254205,87.044731,06/24/2022,10:34:33,16.00,1.56
25.254211,87.044723,06/24/2022,10:34:35,15.70,0.76
25.254215,87.044654,06/24/2022,10:34:37,14.80,0.26
25.254222,87.044456,06/24/2022,10:34:39,9.40,1.91
25.254232,87.044464,06/24/2022,10:34:41,9.90,1.80
25.254240,87.044456,06/24/2022,10:34:43,10.00,2.15
25.254241,87.044479,06/24/2022,10:34:45,10.60,1.11
25.254249,87.044486,06/24/2022,10:34:47,11.60,1.28
25.254253,87.044494,06/24/2022,10:34:49,11.90,0.50
25.254253,87.044479,06/24/2022,10:34:52,12.40,0.30
25.254253,87.044486,06/24/2022,10:34:54,12.60,0.41
25.254255,87.044494,06/24/2022,10:34:56,12.60,0.35
25.254253,87.044486,06/24/2022,10:34:58,12.70,0.44
25.254245,87.044486,06/24/2022,10:35:00,12.40,0.81
25.254241,87.044441,06/24/2022,10:35:02,10.60,0.54
25.254236,87.044418,06/24/2022,10:35:04,9.10,0.61
25.254226,87.044403,06/24/2022,10:35:06,7.80,1.06
25.254222,87.044403,06/24/2022,10:35:08,7.30,0.54
25.254219,87.044410,06/24/2022,10:35:10,6.70,0.35
25.254220,87.044410,06/24/2022,10:35:12,6.60,1.06
25.254220,87.044410,06/24/2022,10:35:14,6.40,0.13
25.254219,87.044410,06/24/2022,10:35:16,6.60,0.28
25.254224,87.044418,06/24/2022,10:35:18,6.80,1.11
25.254224,87.044418,06/24/2022,10:35:20,7.40,0.67
25.254236,87.044403,06/24/2022,10:35:22,8.00,1.91
25.254241,87.044395,06/24/2022,10:35:24,8.40,1.57
25.254245,87.044410,06/24/2022,10:35:26,9.10,1.13
25.254234,87.044425,06/24/2022,10:35:28,9.40,1.22
25.254238,87.044441,06/24/2022,10:35:30,10.30,0.50
25.254238,87.044464,06/24/2022,10:35:32,11.10,1.19
25.254241,87.044456,06/24/2022,10:35:34,11.50,0.72
25.254240,87.044464,06/24/2022,10:35:36,11.40,0.43
25.254230,87.044479,06/24/2022,10:35:38,11.00,0.46
25.254217,87.044486,06/24/2022,10:35:40,10.00,1.20
25.254199,87.044502,06/24/2022,10:35:42,9.00,1.78
25.254184,87.044509,06/24/2022,10:35:44,7.50,1.50
25.254177,87.044517,06/24/2022,10:35:46,7.60,1.35
25.254167,87.044532,06/24/2022,10:35:48,7.20,1.48
25.254161,87.044540,06/24/2022,10:35:50,7.30,0.87
25.254158,87.044548,06/24/2022,10:35:52,7.50,0.81
25.254148,87.044555,06/24/2022,10:35:54,7.20,1.19
25.254142,87.044563,06/24/2022,10:35:56,7.20,1.26
25.254142,87.044570,06/24/2022,10:35:58,7.50,0.78
25.254131,87.044578,06/24/2022,10:36:00,7.30,1.61
25.254129,87.044578,06/24/2022,10:36:02,7.40,0.72
25.254123,87.044578,06/24/2022,10:36:04,7.60,0.69
25.254135,87.044578,06/24/2022,10:36:06,8.40,0.56
25.254142,87.044570,06/24/2022,10:36:08,8.90,1.00
25.254140,87.044570,06/24/2022,10:36:10,9.30,0.37
25.254131,87.044570,06/24/2022,10:36:12,9.20,1.04
25.254119,87.044578,06/24/2022,10:36:14,9.30,1.91
25.254119,87.044578,06/24/2022,10:36:16,9.70,1.20
25.254119,87.044586,06/24/2022,10:36:18,10.00,0.91
25.254119,87.044586,06/24/2022,10:36:20,10.50,0.69
25.254114,87.044586,06/24/2022,10:36:22,11.30,0.85
25.254110,87.044593,06/24/2022,10:36:24,11.20,1.09
25.254114,87.044586,06/24/2022,10:36:26,11.80,0.19
25.254119,87.044586,06/24/2022,10:36:28,12.10,0.78
25.254127,87.044586,06/24/2022,10:36:30,12.50,0.89
25.254121,87.044593,06/24/2022,10:36:32,12.60,0.83
25.254119,87.044586,06/24/2022,10:36:34,12.70,0.65
25.254121,87.044586,06/24/2022,10:36:36,12.80,0.31
25.254117,87.044578,06/24/2022,10:36:38,12.70,1.07
25.254121,87.044578,06/24/2022,10:36:40,13.10,0.59
25.254133,87.044578,06/24/2022,10:36:42,13.80,1.00
25.254137,87.044570,06/24/2022,10:36:44,14.30,0.78
25.254138,87.044578,06/24/2022,10:36:46,14.70,1.22
25.254154,87.044586,06/24/2022,10:36:49,15.10,1.74
25.254156,87.044578,06/24/2022,10:36:51,16.00,0.80
25.254161,87.044586,06/24/2022,10:36:53,16.70,0.87
25.254165,87.044578,06/24/2022,10:36:55,17.50,0.87
25.254167,87.044586,06/24/2022,10:36:57,18.20,0.48
25.254167,87.044593,06/24/2022,10:36:59,18.70,0.59
25.254165,87.044593,06/24/2022,10:37:01,17.60,0.24
25.254165,87.044593,06/24/2022,10:37:03,15.00,0.85
25.254161,87.044601,06/24/2022,10:37:05,11.90,0.61
25.254158,87.044601,06/24/2022,10:37:07,8.10,0.39
25.254158,87.044609,06/24/2022,10:37:09,6.20,0.61
25.254158,87.044609,06/24/2022,10:37:11,5.50,0.33
25.254159,87.044601,06/24/2022,10:37:13,6.00,0.76
25.254163,87.044593,06/24/2022,10:37:15,6.50,0.94
25.254163,87.044593,06/24/2022,10:37:17,6.60,0.26
25.254169,87.044586,06/24/2022,10:37:19,7.30,0.76
25.254173,87.044586,06/24/2022,10:37:21,7.10,0.65
25.254177,87.044593,06/24/2022,10:37:23,7.10,0.20
25.254182,87.044593,06/24/2022,10:37:25,7.10,0.56
25.254186,87.044601,06/24/2022,10:37:27,7.00,0.31
25.254192,87.044601,06/24/2022,10:37:29,6.90,0.44
25.254199,87.044609,06/24/2022,10:37:31,5.80,0.13
25.254203,87.044601,06/24/2022,10:37:33,6.40,0.11
25.254205,87.044601,06/24/2022,10:37:35,6.50,0.30
25.254209,87.044616,06/24/2022,10:37:37,5.60,0.59
25.254213,87.044616,06/24/2022,10:37:39,4.70,0.30
25.254213,87.044616,06/24/2022,10:37:41,5.50,0.37
25.254213,87.044616,06/24/2022,10:37:43,6.30,0.04
25.254211,87.044609,06/24/2022,10:37:45,6.80,0.20
25.254209,87.044609,06/24/2022,10:37:47,7.50,0.28
25.254209,87.044601,06/24/2022,10:37:49,8.00,0.33
25.254209,87.044601,06/24/2022,10:37:51,8.40,0.13
25.254209,87.044601,06/24/2022,10:37:53,9.00,0.26
25.254209,87.044609,06/24/2022,10:37:55,9.80,0.46
25.254209,87.044601,06/24/2022,10:37:57,10.40,0.57
25.254211,87.044601,06/24/2022,10:37:59,10.90,0.33
25.254211,87.044601,06/24/2022,10:38:01,11.50,0.07
25.254215,87.044586,06/24/2022,10:38:03,12.10,0.87
25.254217,87.044570,06/24/2022,10:38:05,12.60,1.54
25.254215,87.044578,06/24/2022,10:38:07,13.60,0.63
25.254215,87.044570,06/24/2022,10:38:09,14.30,0.70
25.254217,87.044563,06/24/2022,10:38:11,15.10,1.07
25.254215,87.044563,06/24/2022,10:38:13,15.90,0.37
25.254215,87.044555,06/24/2022,10:38:15,16.80,0.54
25.254213,87.044555,06/24/2022,10:38:17,17.70,0.50
25.254211,87.044548,06/24/2022,10:38:19,18.20,0.44
25.254211,87.044540,06/24/2022,10:38:21,19.50,0.54
25.254211,87.044540,06/24/2022,10:38:23,21.20,0.61
25.254213,87.044525,06/24/2022,10:38:25,22.40,1.26
25.254215,87.044509,06/24/2022,10:38:27,23.60,1.87
25.254217,87.044502,06/24/2022,10:38:29,24.80,2.02
25.254220,87.044494,06/24/2022,10:38:31,26.40,1.80
25.254224,87.044479,06/24/2022,10:38:33,27.90,2.65
25.254226,87.044471,06/24/2022,10:38:35,28.90,2.13
25.254226,87.044464,06/24/2022,10:38:37,29.70,1.94
25.254224,87.044464,06/24/2022,10:38:39,29.50,1.37
25.254220,87.044471,06/24/2022,10:38:41,28.70,0.70
25.254220,87.044464,06/24/2022,10:38:43,28.30,1.28
25.254220,87.044456,06/24/2022,10:38:45,28.10,1.24
25.254222,87.044448,06/24/2022,10:38:47,28.60,1.76
25.254222,87.044433,06/24/2022,10:38:50,28.50,1.65
25.254224,87.044425,06/24/2022,10:38:52,28.50,1.11
25.254224,87.044425,06/24/2022,10:38:54,28.50,1.13
25.254224,87.044425,06/24/2022,10:38:56,28.70,0.67
25.254222,87.044425,06/24/2022,10:38:58,28.90,0.46
25.254219,87.044448,06/24/2022,10:39:00,29.40,0.33
25.254215,87.044464,06/24/2022,10:39:02,29.60,0.24
25.254217,87.044448,06/24/2022,10:39:04,29.50,0.31
25.254215,87.044456,06/24/2022,10:39:06,29.30,0.46
25.254213,87.044456,06/24/2022,10:39:08,29.10,0.09
25.254213,87.044456,06/24/2022,10:39:10,29.00,0.30
25.254211,87.044456,06/24/2022,10:39:12,29.20,0.26
25.254211,87.044433,06/24/2022,10:39:14,29.10,0.87
25.254207,87.044456,06/24/2022,10:39:16,29.70,0.37
25.254207,87.044464,06/24/2022,10:39:18,29.90,0.17
25.254203,87.044494,06/24/2022,10:39:20,31.40,0.39
25.254198,87.044548,06/24/2022,10:39:22,32.80,0.70
25.254196,87.044563,06/24/2022,10:39:24,33.00,0.89
25.254196,87.044563,06/24/2022,10:39:26,33.20,0.19
25.254194,87.044578,06/24/2022,10:39:28,33.40,0.59
25.254194,87.044586,06/24/2022,10:39:30,33.60,0.81
25.254196,87.044586,06/24/2022,10:39:32,33.40,0.80
25.254196,87.044586,06/24/2022,10:39:34,33.20,1.07
25.254196,87.044586,06/24/2022,10:39:36,33.00,0.89
25.254194,87.044609,06/24/2022,10:39:38,33.10,2.09
25.254194,87.044609,06/24/2022,10:39:40,32.60,1.98
25.254194,87.044601,06/24/2022,10:39:42,32.00,1.33
25.254194,87.044586,06/24/2022,10:39:44,30.80,0.54
25.254194,87.044578,06/24/2022,10:39:46,30.00,0.09
25.254196,87.044570,06/24/2022,10:39:48,29.50,0.76
25.254194,87.044586,06/24/2022,10:39:50,28.90,0.41
25.254190,87.044593,06/24/2022,10:39:52,28.20,0.33
25.254192,87.044586,06/24/2022,10:39:54,27.90,0.37
25.254190,87.044586,06/24/2022,10:39:56,27.30,0.54
25.254192,87.044578,06/24/2022,10:39:58,26.70,0.81
25.254192,87.044570,06/24/2022,10:40:00,26.20,0.41
25.254194,87.044563,06/24/2022,10:40:02,25.80,1.09
25.254194,87.044555,06/24/2022,10:40:04,25.60,0.85
25.254194,87.044555,06/24/2022,10:40:06,25.70,0.43
25.254194,87.044548,06/24/2022,10:40:08,25.90,0.48
25.254194,87.044555,06/24/2022,10:40:10,25.80,0.22
25.254194,87.044555,06/24/2022,10:40:12,25.70,0.11
25.254196,87.044563,06/24/2022,10:40:14,26.00,1.17
25.254196,87.044548,06/24/2022,10:40:16,26.40,0.30
25.254196,87.044548,06/24/2022,10:40:18,26.60,0.11
25.254198,87.044540,06/24/2022,10:40:20,26.80,0.85
25.254198,87.044540,06/24/2022,10:40:22,27.00,1.04
25.254199,87.044540,06/24/2022,10:40:24,27.60,0.48
25.254199,87.044540,06/24/2022,10:40:26,27.90,0.96
25.254198,87.044548,06/24/2022,10:40:28,28.10,0.46
25.254198,87.044555,06/24/2022,10:40:30,28.30,0.13
25.254196,87.044555,06/24/2022,10:40:32,28.30,0.15
25.254194,87.044563,06/24/2022,10:40:34,28.50,0.26
25.254196,87.044555,06/24/2022,10:40:36,28.80,0.61
25.254196,87.044563,06/24/2022,10:40:38,29.00,0.61
25.254196,87.044563,06/24/2022,10:40:40,29.40,0.26
25.254192,87.044570,06/24/2022,10:40:42,29.10,0.11
25.254192,87.044563,06/24/2022,10:40:44,28.70,0.67
25.254192,87.044570,06/24/2022,10:40:46,28.30,0.52
25.254188,87.044570,06/24/2022,10:40:48,27.50,0.04
25.254188,87.044570,06/24/2022,10:40:50,27.10,0.41
25.254188,87.044570,06/24/2022,10:40:53,26.70,0.70
25.254186,87.044578,06/24/2022,10:40:55,26.10,0.17
25.254186,87.044578,06/24/2022,10:40:57,25.80,0.15
25.254186,87.044578,06/24/2022,10:40:59,25.60,0.07
25.254186,87.044578,06/24/2022,10:41:01,25.50,0.19
25.254184,87.044578,06/24/2022,10:41:03,25.40,0.30
25.254184,87.044578,06/24/2022,10:41:05,25.30,1.30
25.254184,87.044578,06/24/2022,10:41:07,25.60,0.13
25.254182,87.044578,06/24/2022,10:41:09,25.40,0.09
25.254180,87.044578,06/24/2022,10:41:11,25.10,0.37
25.254179,87.044578,06/24/2022,10:41:13,24.90,0.35
25.254180,87.044570,06/24/2022,10:41:15,24.80,1.13
25.254182,87.044555,06/24/2022,10:41:17,24.80,1.52
25.254186,87.044540,06/24/2022,10:41:19,25.50,2.50
25.254188,87.044532,06/24/2022,10:41:21,26.30,2.41
25.254190,87.044525,06/24/2022,10:41:23,26.80,1.56
25.254192,87.044517,06/24/2022,10:41:25,27.30,1.56
25.254192,87.044525,06/24/2022,10:41:27,27.30,1.02
25.254192,87.044525,06/24/2022,10:41:29,27.70,0.39
25.254194,87.044517,06/24/2022,10:41:31,27.10,0.91
25.254192,87.044517,06/24/2022,10:41:33,27.20,1.15
25.254194,87.044509,06/24/2022,10:41:35,26.90,0.78
25.254194,87.044509,06/24/2022,10:41:37,27.00,0.78
25.254194,87.044509,06/24/2022,10:41:39,27.20,0.44
25.254192,87.044502,06/24/2022,10:41:41,27.20,0.35
25.254190,87.044509,06/24/2022,10:41:43,26.80,0.61
25.254190,87.044509,06/24/2022,10:41:45,27.20,0.37
25.254190,87.044517,06/24/2022,10:41:47,27.60,0.63
25.254190,87.044525,06/24/2022,10:41:49,28.10,0.09
25.254188,87.044525,06/24/2022,10:41:51,29.20,0.37
25.254190,87.044525,06/24/2022,10:41:53,30.70,0.48
25.254188,87.044525,06/24/2022,10:41:55,31.60,0.43
25.254188,87.044525,06/24/2022,10:41:57,32.40,0.17
25.254186,87.044525,06/24/2022,10:41:59,33.70,0.31
25.254184,87.044532,06/24/2022,10:42:01,34.30,0.26
25.254184,87.044540,06/24/2022,10:42:03,35.00,0.81
25.254184,87.044548,06/24/2022,10:42:05,35.80,0.17
25.254182,87.044555,06/24/2022,10:42:07,36.00,0.35
25.254182,87.044548,06/24/2022,10:42:09,37.30,0.31
25.254182,87.044555,06/24/2022,10:42:11,36.90,0.11
25.254182,87.044555,06/24/2022,10:42:13,36.30,0.43
25.254182,87.044555,06/24/2022,10:42:15,36.50,0.43
25.254179,87.044555,06/24/2022,10:42:17,36.20,0.35
25.254179,87.044555,06/24/2022,10:42:19,35.10,0.24
25.254179,87.044555,06/24/2022,10:42:21,34.30,0.48
25.254177,87.044555,06/24/2022,10:42:23,33.70,0.43
25.254175,87.044563,06/24/2022,10:42:25,32.90,0.31
25.254175,87.044555,06/24/2022,10:42:27,32.30,0.17
25.254171,87.044563,06/24/2022,10:42:29,31.70,0.43
25.254169,87.044563,06/24/2022,10:42:31,31.20,0.35
25.254167,87.044563,06/24/2022,10:42:33,32.40,0.24
25.254165,87.044555,06/24/2022,10:42:35,32.50,0.26
25.254167,87.044563,06/24/2022,10:42:37,30.80,0.31
25.254165,87.044563,06/24/2022,10:42:39,30.20,0.09
25.254163,87.044563,06/24/2022,10:42:41,30.10,0.24
25.254161,87.044563,06/24/2022,10:42:43,29.90,0.09
25.254158,87.044570,06/24/2022,10:42:45,28.80,0.89
25.254156,87.044563,06/24/2022,10:42:47,28.00,0.57
25.254152,87.044570,06/24/2022,10:42:49,27.70,0.76
25.254152,87.044570,06/24/2022,10:42:51,26.70,0.94
25.254146,87.044570,06/24/2022,10:42:54,26.00,0.31
25.254148,87.044578,06/24/2022,10:42:56,24.50,0.26
25.254148,87.044570,06/24/2022,10:42:58,24.10,0.33
25.254150,87.044563,06/24/2022,10:43:00,23.80,0.65
25.254148,87.044570,06/24/2022,10:43:02,24.00,0.24
25.254144,87.044570,06/24/2022,10:43:04,24.10,0.24
25.254144,87.044563,06/24/2022,10:43:06,23.90,0.91
25.254144,87.044570,06/24/2022,10:43:08,22.80,0.44
25.254144,87.044563,06/24/2022,10:43:10,22.90,0.48
25.254144,87.044563,06/24/2022,10:43:12,22.90,0.09
25.254142,87.044563,06/24/2022,10:43:14,22.60,0.54
25.254140,87.044578,06/24/2022,10:43:16,23.00,1.41
25.254140,87.044570,06/24/2022,10:43:18,23.40,0.93
25.254142,87.044570,06/24/2022,10:43:20,24.40,0.72
25.254144,87.044570,06/24/2022,10:43:22,25.20,0.46
25.254146,87.044570,06/24/2022,10:43:24,25.80,0.41
25.254148,87.044578,06/24/2022,10:43:26,26.20,0.35
25.254150,87.044570,06/24/2022,10:43:28,27.50,0.37
25.254152,87.044570,06/24/2022,10:43:30,28.60,0.54
25.254154,87.044570,06/24/2022,10:43:32,29.70,0.37
25.254154,87.044563,06/24/2022,10:43:34,30.00,0.44
25.254156,87.044563,06/24/2022,10:43:36,30.40,0.43
25.254161,87.044563,06/24/2022,10:43:38,29.70,0.56
25.254171,87.044563,06/24/2022,10:43:40,28.20,0.98
25.254175,87.044570,06/24/2022,10:43:42,26.40,0.30
25.254180,87.044578,06/24/2022,10:43:44,24.90,0.43
25.254179,87.044586,06/24/2022,10:43:46,24.00,0.69
25.254173,87.044593,06/24/2022,10:43:48,23.80,0.91
25.254169,87.044601,06/24/2022,10:43:50,23.00,0.28
25.254167,87.044601,06/24/2022,10:43:52,22.40,0.04
25.254169,87.044601,06/24/2022,10:43:54,21.20,0.44
25.254159,87.044609,06/24/2022,10:43:56,21.10,0.15
25.254159,87.044616,06/24/2022,10:43:58,20.40,0.65
25.254163,87.044609,06/24/2022,10:44:00,21.00,1.04
25.254161,87.044601,06/24/2022,10:44:02,21.80,0.39
25.254161,87.044601,06/24/2022,10:44:04,22.30,0.22
25.254159,87.044593,06/24/2022,10:44:06,23.10,0.11
25.254161,87.044593,06/24/2022,10:44:08,23.60,0.37
25.254159,87.044593,06/24/2022,10:44:10,23.70,0.30
25.254159,87.044586,06/24/2022,10:44:12,24.00,0.20
25.254159,87.044586,06/24/2022,10:44:14,24.70,0.17
25.254159,87.044578,06/24/2022,10:44:16,25.00,0.30
25.254158,87.044578,06/24/2022,10:44:18,25.20,0.26
25.254156,87.044578,06/24/2022,10:44:20,26.10,0.17
25.254154,87.044578,06/24/2022,10:44:22,27.40,0.19
25.254154,87.044578,06/24/2022,10:44:24,28.40,0.13
25.254150,87.044570,06/24/2022,10:44:26,29.00,0.19
25.254150,87.044570,06/24/2022,10:44:28,29.90,0.33
25.254150,87.044563,06/24/2022,10:44:30,30.80,0.65
25.254150,87.044570,06/24/2022,10:44:32,30.80,0.24
25.254148,87.044570,06/24/2022,10:44:34,31.80,0.26
25.254144,87.044578,06/24/2022,10:44:36,32.00,0.46
25.254138,87.044586,06/24/2022,10:44:38,31.40,0.13
25.254137,87.044586,06/24/2022,10:44:40,32.30,0.43
25.254135,87.044586,06/24/2022,10:44:42,32.80,0.59
25.254135,87.044586,06/24/2022,10:44:44,33.10,0.19
25.254133,87.044593,06/24/2022,10:44:46,33.60,1.30
25.254131,87.044601,06/24/2022,10:44:48,33.90,0.78
25.254133,87.044593,06/24/2022,10:44:50,34.00,0.46
25.254135,87.044593,06/24/2022,10:44:52,33.70,0.41
25.254135,87.044593,06/24/2022,10:44:54,33.60,0.13
25.254137,87.044586,06/24/2022,10:44:57,33.80,0.35
25.254137,87.044586,06/24/2022,10:44:59,34.90,0.30
25.254138,87.044586,06/24/2022,10:45:01,35.90,0.67
25.254140,87.044586,06/24/2022,10:45:03,37.10,0.70
25.254142,87.044586,06/24/2022,10:45:05,36.90,0.80
25.254138,87.044586,06/24/2022,10:45:07,36.80,1.19
25.254137,87.044593,06/24/2022,10:45:09,37.20,1.24
25.254138,87.044586,06/24/2022,10:45:11,38.20,0.20
25.254138,87.044586,06/24/2022,10:45:13,39.50,1.02
25.254140,87.044578,06/24/2022,10:45:15,40.60,0.24
25.254142,87.044578,06/24/2022,10:45:17,41.80,0.50
25.254146,87.044570,06/24/2022,10:45:19,42.70,0.17
25.254146,87.044578,06/24/2022,10:45:21,43.60,1.04
25.254148,87.044578,06/24/2022,10:45:23,44.30,0.87
25.254152,87.044570,06/24/2022,10:45:25,45.00,0.48
25.254154,87.044563,06/24/2022,10:45:27,45.70,0.89
25.254156,87.044555,06/24/2022,10:45:29,46.10,0.13
25.254158,87.044548,06/24/2022,10:45:31,46.10,0.17
25.254159,87.044540,06/24/2022,10:45:33,46.40,0.24
25.254159,87.044540,06/24/2022,10:45:35,46.30,0.28
25.254159,87.044540,06/24/2022,10:45:37,46.30,0.13
25.254159,87.044540,06/24/2022,10:45:39,46.20,0.31
25.254159,87.044548,06/24/2022,10:45:41,46.20,0.59
25.254158,87.044555,06/24/2022,10:45:43,45.80,0.61
25.254156,87.044563,06/24/2022,10:45:45,45.30,1.07
25.254154,87.044578,06/24/2022,10:45:47,44.80,2.02
25.254154,87.044586,06/24/2022,10:45:49,44.70,1.09
25.254154,87.044578,06/24/2022,10:45:51,44.60,0.76
25.254156,87.044578,06/24/2022,10:45:53,44.40,0.44
25.254154,87.044586,06/24/2022,10:45:55,44.30,0.39
25.254156,87.044586,06/24/2022,10:45:57,44.10,1.00
25.254158,87.044593,06/24/2022,10:45:59,43.70,0.93
25.254159,87.044586,06/24/2022,10:46:01,43.60,0.31
25.254159,87.044586,06/24/2022,10:46:03,43.40,0.11
25.254159,87.044578,06/24/2022,10:46:05,43.30,0.33
25.254161,87.044570,06/24/2022,10:46:07,43.30,0.72
25.254165,87.044563,06/24/2022,10:46:09,43.00,0.54
25.254169,87.044563,06/24/2022,10:46:11,43.00,0.63
25.254171,87.044555,06/24/2022,10:46:13,42.60,0.17
25.254175,87.044563,06/24/2022,10:46:15,42.50,0.37
25.254177,87.044555,06/24/2022,10:46:17,42.20,0.50
25.254179,87.044555,06/24/2022,10:46:19,41.90,0.26
25.254180,87.044555,06/24/2022,10:46:21,41.50,0.09
25.254184,87.044548,06/24/2022,10:46:23,41.20,0.19
25.254182,87.044563,06/24/2022,10:46:25,41.10,1.02
25.254182,87.044563,06/24/2022,10:46:27,41.30,0.80
25.254182,87.044563,06/24/2022,10:46:29,41.40,0.46
25.254180,87.044563,06/24/2022,10:46:31,41.30,0.39
25.254182,87.044555,06/24/2022,10:46:33,41.10,0.63
25.254180,87.044555,06/24/2022,10:46:35,40.70,0.09
25.254180,87.044555,06/24/2022,10:46:37,40.10,0.28
25.254180,87.044555,06/24/2022,10:46:39,39.80,0.20
25.254180,87.044548,06/24/2022,10:46:41,38.80,0.31
25.254180,87.044548,06/24/2022,10:46:43,38.40,0.39
25.254180,87.044540,06/24/2022,10:46:45,37.60,0.50
25.254179,87.044540,06/24/2022,10:46:47,36.90,0.00
25.254177,87.044532,06/24/2022,10:46:49,35.80,0.20
25.254175,87.044525,06/24/2022,10:46:52,35.40,0.48
25.254173,87.044525,06/24/2022,10:46:54,34.10,0.15
25.254169,87.044532,06/24/2022,10:46:56,33.90,0.41
25.254167,87.044532,06/24/2022,10:46:58,33.70,0.07
25.254163,87.044532,06/24/2022,10:47:00,33.40,0.35
25.254161,87.044532,06/24/2022,10:47:02,33.20,0.28
25.254159,87.044540,06/24/2022,10:47:04,33.30,0.41
25.254158,87.044540,06/24/2022,10:47:06,33.50,0.26
25.254156,87.044540,06/24/2022,10:47:08,33.20,0.09
25.254156,87.044540,06/24/2022,10:47:10,32.90,0.07
25.254154,87.044540,06/24/2022,10:47:12,32.70,0.17
25.254156,87.044540,06/24/2022,10:47:14,32.50,0.28
25.254158,87.044540,06/24/2022,10:47:16,32.50,0.46
25.254159,87.044532,06/24/2022,10:47:18,32.80,0.74
25.254163,87.044532,06/24/2022,10:47:20,32.90,0.56
25.254163,87.044525,06/24/2022,10:47:22,33.30,0.54
25.254165,87.044532,06/24/2022,10:47:24,33.50,0.19
25.254167,87.044525,06/24/2022,10:47:26,34.10,0.69
25.254165,87.044525,06/24/2022,10:47:28,34.70,0.54
25.254167,87.044517,06/24/2022,10:47:30,35.40,0.24
25.254169,87.044517,06/24/2022,10:47:32,36.40,0.30
25.254167,87.044517,06/24/2022,10:47:34,37.10,0.24
25.254165,87.044517,06/24/2022,10:47:36,37.20,1.11
25.254167,87.044517,06/24/2022,10:47:38,38.40,0.50
25.254175,87.044502,06/24/2022,10:47:40,40.60,1.33
25.254175,87.044502,06/24/2022,10:47:42,41.40,0.59
25.254173,87.044509,06/24/2022,10:47:44,42.00,0.22
25.254171,87.044517,06/24/2022,10:47:46,41.40,0.59
25.254184,87.044502,06/24/2022,10:47:48,44.00,2.56
25.254194,87.044502,06/24/2022,10:47:50,45.40,1.94
25.254194,87.044502,06/24/2022,10:47:52,45.80,0.43
25.254190,87.044509,06/24/2022,10:47:54,45.60,0.63
25.254190,87.044509,06/24/2022,10:47:56,46.70,0.46
25.254196,87.044502,06/24/2022,10:47:58,46.90,0.37
25.254194,87.044509,06/24/2022,10:48:00,46.30,0.13
25.254196,87.044509,06/24/2022,10:48:02,46.10,0.44
25.254198,87.044509,06/24/2022,10:48:04,45.90,0.78
25.254201,87.044502,06/24/2022,10:48:06,45.90,0.83
25.254201,87.044502,06/24/2022,10:48:08,45.00,0.06
25.254201,87.044509,06/24/2022,10:48:10,43.80,0.33
25.254196,87.044517,06/24/2022,10:48:12,40.80,0.59
25.254196,87.044517,06/24/2022,10:48:14,40.10,0.72
25.254198,87.044517,06/24/2022,10:48:16,39.60,0.22
25.254198,87.044525,06/24/2022,10:48:18,39.30,0.83
25.254196,87.044525,06/24/2022,10:48:20,38.40,0.56
25.254196,87.044532,06/24/2022,10:48:22,37.30,0.98
25.254194,87.044532,06/24/2022,10:48:24,36.20,0.80
